#nx=3 [0.00000000000E+00,2.50000000000E+01] [2.50000000000E+01,5.00000000000E+01] [5.00000000000E+01,7.50000000000E+01] [7.50000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.25000000000E+02] [1.25000000000E+02,1.50000000000E+02] [1.50000000000E+02,1.75000000000E+02] [1.75000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,6.00000000000E+02] [6.00000000000E+02,8.00000000000E+02] 
../RV/RVjob_highstat/639/00/WpJ.WpJ_RV.RV.ptw.s63900.tab.gz 1.50634640100E-03 1.35245033771E-03 1.20319788665E-03 1.88327799332E-03 1.39190550637E-03 9.71632435386E-04 1.07960365404E-03 8.34612698088E-04 1.22732525476E-03 9.32435791678E-04 1.23231457786E-03 1.08890701320E-03 1.54368534576E-03 1.70591104436E-03 1.67847593466E-03 1.72798368772E-03
../RV/RVjob_highstat/860/00/WpJ.WpJ_RV.RV.ptw.s86000.tab.gz 1.52739675475E-03 1.61446594587E-03 1.86826188258E-03 1.42795571510E-03 1.31721719776E-03 1.68785786689E-03 1.55682098600E-03 3.71896211155E-04 1.73288480772E-03 6.22642402019E-04 1.06810727649E-03 7.66597969419E-04 8.71546923883E-04 1.04347821758E-03 1.54684546930E-03 1.51844472717E-03
../RV/RVjob_highstat/493/00/WpJ.WpJ_RV.RV.ptw.s49300.tab.gz 1.48329127053E-03 8.94064901092E-04 1.61937133133E-03 1.27021821852E-03 1.79213606235E-03 1.40153970369E-03 1.49889657151E-03 1.29194046089E-03 7.38999303962E-04 1.09763930015E-03 5.85961492112E-04 1.35745906904E-03 1.27216406233E-03 1.16550134400E-03 1.32633205211E-03 1.09865985185E-03
../RV/RVjob_highstat/931/00/WpJ.WpJ_RV.RV.ptw.s93100.tab.gz 1.43428202913E-03 1.60089954987E-03 7.65257064848E-04 9.39196648800E-04 3.14380200765E-04 1.60616918182E-03 1.67168297562E-03 1.65956666452E-03 6.72578700703E-04 1.59607709636E-03 1.27114688443E-03 8.38138643664E-04 1.10442217486E-03 1.47863157410E-03 1.54566750087E-03 1.12058291280E-03
../RV/RVjob_highstat/564/00/WpJ.WpJ_RV.RV.ptw.s56400.tab.gz 1.23718205812E-03 5.59003477831E-04 1.59885425116E-03 4.93315802396E-04 1.61311286841E-03 2.36498275366E-03 1.78245550211E-03 1.54583385545E-03 1.44695752720E-03 1.91297317542E-03 1.69786698790E-03 1.46298465994E-03 1.32301048794E-03 9.92420765566E-04 1.05192772428E-03 1.55518303688E-03
../RV/RVjob_highstat/197/00/WpJ.WpJ_RV.RV.ptw.s19700.tab.gz 1.43071516827E-03 1.79088983536E-03 1.15121859569E-03 7.28641860579E-04 1.81420208054E-03 2.19906790919E-03 1.77916697043E-03 9.75528268068E-04 1.58290490373E-03 2.32334968256E-03 5.85961492112E-04 1.92513396600E-03 9.46825856193E-04 1.44220912673E-03 1.22150339075E-03 1.36112669874E-03
../RV/RVjob_highstat/977/00/WpJ.WpJ_RV.RV.ptw.s97700.tab.gz 1.38503736622E-03 1.44148863571E-04 1.10117301757E-03 1.80031476258E-03 4.17706136710E-04 2.38403322264E-03 1.84697460556E-03 1.53220317717E-03 9.44277405583E-04 1.50488697448E-03 7.76230378626E-04 2.05073800623E-03 1.03773309257E-03 1.81743871026E-03 8.60118915115E-04 5.92671125421E-04
../RV/RVjob_highstat/193/00/WpJ.WpJ_RV.RV.ptw.s19300.tab.gz 1.46673770070E-03 1.42612217257E-03 1.52478434752E-03 1.82221463340E-03 1.65765359154E-03 1.56129619669E-03 1.18889808088E-03 1.43299954668E-03 1.23846526831E-03 1.91747993376E-03 9.79100575150E-04 8.72659471622E-04 1.91593874538E-03 1.71408384966E-03 8.41368855215E-04 1.45156068111E-03
../RV/RVjob_highstat/973/00/WpJ.WpJ_RV.RV.ptw.s97300.tab.gz 1.39753743738E-03 1.47343050106E-03 1.10283847661E-03 1.64962939489E-03 1.37317762425E-03 2.00659234698E-03 2.08723093083E-03 1.01380575715E-03 2.23252814286E-03 1.95574647829E-03 1.61624086248E-03 1.95083562153E-03 1.33087313919E-03 1.27706518510E-03 9.54344639938E-04 1.46818486053E-03
../RV/RVjob_highstat/514/00/WpJ.WpJ_RV.RV.ptw.s51400.tab.gz 1.50020850267E-03 1.12842008253E-03 2.00782632785E-03 1.54633632437E-03 1.18932411283E-03 9.39607369586E-04 1.00854002021E-03 1.44186268549E-03 1.31165105245E-03 1.89803796895E-03 2.06004934750E-03 8.90357228423E-04 1.51012016511E-03 1.99257283393E-03 1.37581302978E-03 1.52036984762E-03
../RV/RVjob_highstat/147/00/WpJ.WpJ_RV.RV.ptw.s14700.tab.gz 1.48103953588E-03 1.77124372704E-03 1.69573842543E-03 1.07709946809E-03 1.96294325044E-03 2.19883439220E-03 1.72987079474E-03 4.17052519884E-04 1.64225345282E-03 1.49503124171E-03 1.61624086248E-03 1.04366280317E-03 2.14563447274E-03 2.19532125493E-03 7.40390990912E-04 8.35407917919E-04
../RV/RVjob_highstat/218/00/WpJ.WpJ_RV.RV.ptw.s21800.tab.gz 1.43237633148E-03 1.33473792988E-03 1.72615393346E-03 1.53662805836E-03 1.72080786666E-03 1.56103119895E-03 1.21876123161E-03 8.06644793404E-04 1.49436239790E-03 2.32213996300E-04 1.79526846590E-03 1.33921665880E-03 1.26442894215E-03 1.59227229475E-03 8.50711120185E-04 1.58999943370E-03
../RV/RVjob_highstat/510/00/WpJ.WpJ_RV.RV.ptw.s51000.tab.gz 1.46535586732E-03 7.85975668154E-04 1.58939633172E-03 1.83109460174E-03 1.91472437826E-03 2.57322267411E-03 2.06589005711E-03 1.12053263795E-03 1.31827478178E-03 8.04931378013E-04 1.63348677876E-03 1.72827359368E-03 3.98035244452E-04 1.37255829274E-03 1.35412068980E-03 4.62624968887E-04
../RV/RVjob_highstat/143/00/WpJ.WpJ_RV.RV.ptw.s14300.tab.gz 1.38257918465E-03 1.87687042109E-03 1.61249691148E-03 6.92839598780E-04 1.34231810958E-03 1.67273807647E-03 1.58235930359E-03 1.50439017729E-03 1.26673359530E-03 2.10157079385E-03 1.86423268696E-03 2.26374589820E-03 2.14563447274E-03 1.20017610648E-03 7.07915153242E-04 1.73008587307E-03
../RV/RVjob_highstat/923/00/WpJ.WpJ_RV.RV.ptw.s92300.tab.gz 1.47455865845E-03 1.01102287414E-03 1.76646599401E-03 1.76989943478E-03 1.84474065328E-03 2.71005858172E-03 1.69342826203E-03 1.85222998822E-03 1.85398711763E-03 1.43667209731E-03 9.56791315278E-04 1.54592220997E-03 5.06633754197E-04 1.90787053976E-03 2.27926073977E-03 1.56016003180E-03
../RV/RVjob_highstat/556/00/WpJ.WpJ_RV.RV.ptw.s55600.tab.gz 1.45190562549E-03 1.44839272006E-03 0.00000000000E+00 1.56738788531E-03 1.10540057544E-03 0.00000000000E+00 0.00000000000E+00 1.01965806631E-03 1.86016782468E-03 2.70975824943E-03 9.62521795657E-04 1.74795081749E-03 1.09278034895E-03 9.19718076198E-04 1.18471880851E-03 1.73423096005E-03
../RV/RVjob_highstat/627/00/WpJ.WpJ_RV.RV.ptw.s62700.tab.gz 1.34098395993E-03 1.80085998478E-03 1.79838602674E-03 1.48374143027E-03 2.02533129938E-03 2.06869964849E-03 1.40456866180E-03 4.20961189234E-04 2.39075513635E-03 2.46860846679E-04 1.38689397667E-03 1.89406401329E-03 5.06633754197E-04 2.01717568804E-03 1.91127934984E-03 1.11324763494E-03
../RV/RVjob_highstat/669/00/WpJ.WpJ_RV.RV.ptw.s66900.tab.gz 1.14778723860E-03 9.93021831837E-04 1.25882390516E-03 1.69339016569E-03 9.62061496368E-04 2.22373513276E-03 1.86584341965E-03 2.52865032991E-03 5.79433211260E-04 1.78382921347E-03 1.68011539494E-03 2.26374589820E-03 1.57092781347E-03 2.30223651754E-03 1.63241161826E-03 1.03529224380E-03
../RV/RVjob_highstat/181/00/WpJ.WpJ_RV.RV.ptw.s18100.tab.gz 1.43650000182E-03 2.05338382130E-03 6.97454538000E-04 0.00000000000E+00 1.48897901405E-03 7.26094238234E-04 1.88576754283E-03 2.23886112315E-03 2.11440707948E-03 1.30064251605E-03 1.23231457786E-03 1.04848215166E-03 2.22874187917E-03 1.75442671099E-03 1.52261366967E-03 1.58224493690E-03
../RV/RVjob_highstat/961/00/WpJ.WpJ_RV.RV.ptw.s96100.tab.gz 1.51256867857E-03 1.81753272126E-03 1.20629918359E-03 1.38543347809E-03 1.29593458451E-03 2.87238652217E-03 2.16823780038E-03 1.06442327945E-03 1.00369923340E-03 1.13346515408E-03 4.60447863998E-04 1.90553714782E-03 1.87994409462E-03 1.92923151710E-03 2.19559269479E-03 1.54643279542E-03
../RV/RVjob_highstat/594/00/WpJ.WpJ_RV.RV.ptw.s59400.tab.gz 1.48400336361E-03 1.21467127151E-03 4.29093480837E-04 1.17049239142E-03 1.97517522787E-03 1.82867698609E-03 1.99610913563E-03 2.53998801852E-03 1.09071029463E-03 6.99783620533E-04 1.38352133299E-03 9.58081914203E-04 1.81801602547E-03 1.41317497306E-03 2.21065994646E-03 1.51849224339E-03
../RV/RVjob_highstat/665/00/WpJ.WpJ_RV.RV.ptw.s66500.tab.gz 1.44087964243E-03 1.96039228734E-03 1.66022744034E-03 1.96549870276E-03 1.28960955872E-03 5.49585890177E-04 1.61828608361E-03 8.03294689369E-04 1.16554274616E-03 2.69379158246E-03 0.00000000000E+00 0.00000000000E+00 2.42233912361E-03 1.82795799927E-03 1.39448731270E-03 1.37346329750E-03
../RV/RVjob_highstat/502/00/WpJ.WpJ_RV.RV.ptw.s50200.tab.gz 1.47054760839E-03 1.24311124127E-03 1.67408494631E-03 2.51730417743E-04 1.71328104137E-03 6.18886877440E-04 7.44674987208E-04 1.57105751298E-03 1.86535699788E-03 1.21853042198E-03 1.20171363691E-03 1.95189227588E-03 1.80898713856E-03 2.24514736537E-03 1.15975902679E-03 1.72798368772E-03
../RV/RVjob_highstat/590/00/WpJ.WpJ_RV.RV.ptw.s59000.tab.gz 1.43164063807E-03 1.68488361876E-03 1.56056200959E-03 1.31024444515E-03 2.01353966826E-03 1.29323452044E-03 5.78516401143E-04 2.13901672897E-03 1.31046638758E-03 9.51117218791E-04 1.79526846590E-03 1.08958916228E-03 1.61832431079E-03 4.65688717677E-04 4.13087952449E-04 1.06052332487E-03
../RV/RVjob_highstat/206/00/WpJ.WpJ_RV.RV.ptw.s20600.tab.gz 1.23158899371E-03 1.41279278633E-03 1.95970565788E-03 1.53134573736E-03 1.55593934009E-03 1.30788777435E-03 2.60011791197E-03 2.32171073875E-03 1.05526033805E-03 7.16608528700E-04 1.84489538383E-03 1.46298465994E-03 1.17500299396E-03 1.82874837402E-03 1.93566956417E-03 9.24481390683E-04
../RV/RVjob_highstat/619/00/WpJ.WpJ_RV.RV.ptw.s61900.tab.gz 1.54158378135E-03 1.43643849073E-03 1.49060157642E-03 1.87845634560E-03 1.07256712252E-03 1.05631448687E-03 2.45297445115E-03 1.73293157730E-03 1.83600804973E-03 1.65613174308E-03 1.84638548582E-03 1.00595750394E-03 8.83969762418E-04 1.09986781156E-03 7.21802309423E-04 1.39677945558E-03
../RV/RVjob_highstat/131/00/WpJ.WpJ_RV.RV.ptw.s13100.tab.gz 1.39290444022E-03 1.32889509109E-03 1.58961302381E-03 2.03220012101E-03 1.83725236274E-03 9.04228345673E-04 1.88461121765E-03 1.31321855652E-03 1.37443937132E-03 1.15766066748E-03 1.14625310214E-03 1.54592220997E-03 6.51915715547E-04 2.00915939309E-03 1.05476541209E-03 1.39349552317E-03
../RV/RVjob_highstat/911/00/WpJ.WpJ_RV.RV.ptw.s91100.tab.gz 1.43074771382E-03 1.30589633958E-03 1.51087424995E-03 1.64566556031E-03 1.14729806930E-03 1.32652552282E-03 2.40658349536E-03 1.05267648579E-03 1.09720660065E-03 2.21594031287E-03 1.09869456887E-03 1.72261231613E-03 1.61401723436E-03 1.06843999323E-03 1.61626793931E-03 1.59130952673E-03
../RV/RVjob_highstat/615/00/WpJ.WpJ_RV.RV.ptw.s61500.tab.gz 1.34640134857E-03 1.52477431998E-04 1.01772136290E-03 1.37206857271E-03 1.42778854702E-03 2.26877340799E-03 1.80634996865E-03 1.07096709999E-03 1.66168067834E-03 1.09673569315E-03 1.33838388415E-03 1.83839726031E-03 8.23987750294E-04 1.80758163040E-04 1.11215055822E-03 1.72312643643E-03
../RV/RVjob_highstat/319/00/WpJ.WpJ_RV.RV.ptw.s31900.tab.gz 1.39703932137E-03 1.64357903817E-03 1.30122521298E-03 6.81003011384E-04 1.57811913355E-03 2.27340699914E-03 1.23584211398E-03 8.00117511985E-04 2.05238111915E-03 2.70563667975E-03 1.46356806229E-03 1.72895272450E-03 1.60004240555E-03 5.89261623068E-04 1.31123241010E-03 1.34637270293E-03
../RV/RVjob_highstat/540/00/WpJ.WpJ_RV.RV.ptw.s54000.tab.gz 1.39276761753E-03 1.54942034742E-03 1.25781887142E-03 1.04505304959E-03 1.92985361321E-03 7.34028868698E-04 1.32626489285E-03 1.98760295130E-03 1.32722258160E-03 2.06544264289E-03 2.40937741536E-03 6.52842281068E-04 2.04168927026E-03 3.04621957769E-04 1.74703208694E-03 1.19617634212E-03
../RV/RVjob_highstat/611/00/WpJ.WpJ_RV.RV.ptw.s61100.tab.gz 1.44963722513E-03 1.58311964914E-03 1.42557040889E-03 1.13432929400E-03 1.09542694846E-03 1.89339336132E-03 1.97481021298E-03 1.29435677455E-03 1.32963398214E-03 2.32286116930E-03 2.12457579407E-03 9.77645736651E-04 1.26442894215E-03 8.66033632405E-04 9.46880829767E-04 1.84453737762E-03
../RV/RVjob_highstat/244/00/WpJ.WpJ_RV.RV.ptw.s24400.tab.gz 1.45701022124E-03 1.23607582191E-03 1.88229453679E-03 1.30225479064E-03 1.34788220686E-03 2.12176579473E-03 9.70017486950E-04 7.88372196344E-04 2.12885397335E-03 2.47173099347E-03 1.56774673955E-03 1.00312245994E-03 3.98035244452E-04 1.17035113374E-03 1.64810317332E-03 1.73008587307E-03
../RV/RVjob_highstat/582/00/WpJ.WpJ_RV.RV.ptw.s58200.tab.gz 1.38145786235E-03 1.64296497820E-03 1.13827421707E-03 2.06531618767E-03 4.15663382306E-04 1.89677776869E-03 3.78590995515E-04 9.95176209362E-04 1.28631662822E-03 6.28845980741E-04 1.77308481104E-03 1.12392409623E-03 8.70350209344E-04 2.44661668009E-03 1.17209365841E-03 1.74017399687E-03
../RV/RVjob_highstat/286/00/WpJ.WpJ_RV.RV.ptw.s28600.tab.gz 1.46135019999E-03 1.96711608805E-03 1.54976963759E-03 1.68799486764E-03 1.38136684925E-03 1.14704644159E-03 3.39343794772E-04 1.98802798221E-03 1.22732525476E-03 9.96318182874E-04 1.64485514118E-03 1.72546554465E-03 1.80898713856E-03 2.23824852030E-03 1.64256703471E-03 1.46818486053E-03
../RV/RVjob_highstat/699/00/WpJ.WpJ_RV.RV.ptw.s69900.tab.gz 1.44632457207E-03 1.33479796177E-03 1.17689076675E-03 9.21345478791E-04 1.68680500921E-03 1.50860631601E-03 1.86618897789E-03 2.04957485934E-03 1.66168067834E-03 1.40425937806E-03 1.86423268696E-03 1.15886428720E-03 9.46825856193E-04 4.53669571940E-04 1.74681862696E-03 1.19617634212E-03
../RV/RVjob_highstat/282/00/WpJ.WpJ_RV.RV.ptw.s28200.tab.gz 1.47448940770E-03 1.48509399062E-03 1.34558518018E-03 9.25200815558E-04 1.44118630383E-03 3.31243056610E-04 1.51138868389E-03 1.19331893003E-03 1.09071029463E-03 1.88408786669E-03 1.84638548582E-03 1.95189227588E-03 8.23987750294E-04 5.06997886766E-04 1.69646389757E-03 1.34637270293E-03
../RV/RVjob_highstat/695/00/WpJ.WpJ_RV.RV.ptw.s69500.tab.gz 1.42849190644E-03 1.41164301511E-03 6.88548668624E-04 2.63571181048E-04 9.26171473971E-04 1.92926387440E-03 2.03738967008E-03 8.81522613116E-04 1.55610488932E-03 1.93662225072E-03 1.36518058293E-03 1.33921665880E-03 1.03773309257E-03 1.19615372840E-03 1.69270353491E-03 1.59130952673E-03
../RV/RVjob_highstat/399/00/WpJ.WpJ_RV.RV.ptw.s39900.tab.gz 1.46515180048E-03 1.47929430677E-03 6.15632488401E-04 1.26199165775E-03 9.27883811676E-04 1.10002644752E-03 1.26910375057E-03 1.68938810238E-03 1.31046638758E-03 2.17099003449E-03 1.64485514118E-03 1.54230817007E-03 1.09278034895E-03 1.72407885738E-03 1.72393409522E-03 1.39349552317E-03
../RV/RVjob_highstat/603/00/WpJ.WpJ_RV.RV.ptw.s60300.tab.gz 1.44944925879E-03 1.27699841836E-03 1.60344447115E-03 1.32891419164E-03 2.04092186781E-03 1.29452289388E-03 6.85409484657E-04 9.01013707904E-04 1.09720660065E-03 1.75672496622E-03 1.38352133299E-03 6.52842281068E-04 1.57092781347E-03 1.41657696169E-03 1.79075008652E-03 1.39677945558E-03
../RV/RVjob_highstat/236/00/WpJ.WpJ_RV.RV.ptw.s23600.tab.gz 1.50915766985E-03 1.65710129504E-03 1.19831290065E-03 1.01285836949E-03 1.51737966023E-03 2.04550564336E-03 2.32346379031E-03 2.54380690197E-03 2.05238111915E-03 1.29467976260E-03 4.60447863998E-04 1.95083562153E-03 6.51915715547E-04 2.39677986479E-03 1.50103060272E-03 9.24481390683E-04
../RV/RVjob_highstat/691/00/WpJ.WpJ_RV.RV.ptw.s69100.tab.gz 1.46338261194E-03 1.41474422326E-03 1.24305291869E-03 2.34937767408E-03 2.05205705006E-03 6.80273835324E-04 1.65410768752E-03 2.57437362374E-03 1.37443937132E-03 1.76294539221E-03 1.09869456887E-03 1.54592220997E-03 2.09029989152E-03 1.51184776847E-03 1.79609671917E-03 1.37346329750E-03
../RV/RVjob_highstat/645/00/WpJ.WpJ_RV.RV.ptw.s64500.tab.gz 1.47349688933E-03 5.52783270396E-04 6.44710018382E-04 1.36812405847E-03 1.74834394997E-03 1.63147734120E-03 1.85367399634E-03 1.34865120206E-03 1.83600804973E-03 2.13434333384E-03 1.20171363691E-03 1.89406401329E-03 1.17500299396E-03 2.12902911625E-03 1.48268381361E-03 1.58999943370E-03
../RV/RVjob_highstat/349/00/WpJ.WpJ_RV.RV.ptw.s34900.tab.gz 1.43987690665E-03 1.10814964335E-03 9.49731276152E-04 1.85827096969E-03 8.14645254804E-04 7.47790834374E-04 3.18407934757E-04 1.56574101457E-03 1.86535699788E-03 6.90773308810E-04 9.62521795657E-04 1.00595750394E-03 1.84552745773E-03 1.86757067234E-03 1.38010024614E-03 1.51849224339E-03
../RV/RVjob_highstat/570/00/WpJ.WpJ_RV.RV.ptw.s57000.tab.gz 1.29328753909E-03 1.68773070444E-03 1.54234422966E-03 1.61984572609E-03 2.30792301120E-03 1.40037877788E-03 1.84213395808E-03 6.30296967467E-04 8.04338674600E-04 2.70488224539E-04 0.00000000000E+00 2.26374589820E-03 1.51012016511E-03 1.45513726841E-03 1.42298441841E-03 1.37242320190E-03
../RV/RVjob_highstat/641/00/WpJ.WpJ_RV.RV.ptw.s64100.tab.gz 1.37570329952E-03 1.52098399519E-03 1.75858138413E-03 1.82221835096E-03 1.67453316530E-03 1.90941747934E-03 1.76933208055E-03 2.42610633877E-03 1.32722258160E-03 9.04514661954E-04 1.84489538383E-03 2.18911246302E-03 1.63746605949E-03 1.92568715455E-03 1.43849435396E-03 1.54643279542E-03
../RV/RVjob_highstat/274/00/WpJ.WpJ_RV.RV.ptw.s27400.tab.gz 1.38721485794E-03 1.71204752805E-03 1.01741246144E-03 4.68699956222E-04 0.00000000000E+00 2.13415710860E-03 1.07975796458E-03 9.06277236748E-04 1.00369923340E-03 1.22818205393E-03 1.73593723294E-03 1.74795081749E-03 1.61832431079E-03 9.38211493279E-04 1.00097940394E-03 1.58224493690E-03
../RV/RVjob_highstat/345/00/WpJ.WpJ_RV.RV.ptw.s34500.tab.gz 1.40419830126E-03 1.38879759203E-03 1.71561080562E-03 1.75743465915E-03 1.85031494845E-03 2.31296495394E-03 1.54727836286E-03 1.92141658452E-03 2.11440707948E-03 1.00402265445E-03 1.46172622689E-03 1.17619095251E-03 1.61401723436E-03 2.92233419682E-04 1.36269546364E-03 1.03529224380E-03
../RV/RVjob_highstat/758/00/WpJ.WpJ_RV.RV.ptw.s75800.tab.gz 1.42004340300E-03 1.78687824512E-03 1.74614590555E-03 1.65391771051E-03 1.73020754785E-03 6.73985919460E-04 1.72823541109E-03 4.07897056666E-04 5.79433211260E-04 5.64213794160E-04 1.56774673955E-03 1.08958916228E-03 2.42233912361E-03 2.36489515480E-03 1.58473076432E-03 1.11324763494E-03
../RV/RVjob_highstat/270/00/WpJ.WpJ_RV.RV.ptw.s27000.tab.gz 1.53289008327E-03 1.84089562500E-03 1.01358413674E-03 1.19358272968E-03 7.71205955373E-04 8.09031833639E-04 1.97825074301E-03 1.80945686795E-03 2.39075513635E-03 1.20424664383E-03 1.31248823394E-03 9.58081914203E-04 8.83969762418E-04 1.19664773615E-03 1.81865502000E-03 1.73423096005E-03
../RV/RVjob_highstat/683/00/WpJ.WpJ_RV.RV.ptw.s68300.tab.gz 1.30815682929E-03 1.78103366457E-03 6.77290056551E-04 9.91056954525E-04 1.80862151887E-03 1.20988425019E-03 1.79110651827E-03 1.19908588372E-03 1.86016782468E-03 1.83231013577E-03 1.31248823394E-03 1.04848215166E-03 1.81801602547E-03 1.63298512161E-03 1.92198621681E-03 1.56016003180E-03
../RV/RVjob_highstat/754/00/WpJ.WpJ_RV.RV.ptw.s75400.tab.gz 1.44634081382E-03 1.32336248623E-03 1.64939087330E-03 1.40177721038E-03 1.75927294681E-03 8.75182885851E-04 1.12479965701E-03 7.61497039142E-04 1.51798505006E-03 1.73571195902E-03 8.63901375496E-04 1.72261231613E-03 5.06633754197E-04 1.23703078908E-03 1.81882740356E-03 1.84453737762E-03
../RV/RVjob_highstat/387/00/WpJ.WpJ_RV.RV.ptw.s38700.tab.gz 1.45850592682E-03 1.73099460687E-03 1.18799626634E-03 1.70022437518E-03 1.41344995433E-03 1.22932554379E-03 6.91053880074E-04 3.58646052981E-04 1.26673359530E-03 1.77175179982E-03 2.22877638899E-03 1.40409155322E-03 1.11370685079E-03 1.38431656402E-03 1.27810165359E-03 1.42661229441E-03
../RV/RVjob_highstat/708/00/WpJ.WpJ_RV.RV.ptw.s70800.tab.gz 1.42847894766E-03 1.58737371252E-03 1.88023089910E-03 7.64708144235E-04 1.12491711890E-03 8.28408247317E-04 1.26555749362E-03 5.85325360390E-04 1.31827478178E-03 1.74354642803E-03 1.37004961687E-03 2.20121763868E-03 1.32301048794E-03 2.13634626443E-03 2.07032774620E-03 1.09865985185E-03
../RV/RVjob_highstat/796/00/WpJ.WpJ_RV.RV.ptw.s79600.tab.gz 1.42753585078E-03 1.19798352138E-03 1.66999451494E-03 1.48855537244E-03 9.50848867894E-04 6.03278053870E-04 1.63059877387E-03 2.07356405284E-03 1.85398711763E-03 2.73661138113E-03 1.68011539494E-03 1.83839726031E-03 2.22874187917E-03 2.05982583129E-03 1.70995522992E-03 1.06052332487E-03
../RV/RVjob_highstat/220/00/WpJ.WpJ_RV.RV.ptw.s22000.tab.gz 1.42510297165E-03 1.50729141125E-03 1.20435677731E-03 1.85582095591E-03 2.28197941187E-03 1.52446151244E-03 2.42499384924E-04 1.85752248143E-03 1.16554274616E-03 1.47426303372E-03 1.46356806229E-03 1.67483703520E-03 2.16765096718E-03 1.06866425644E-03 7.24595612976E-04 1.37242320190E-03
../RV/RVjob_highstat/704/00/WpJ.WpJ_RV.RV.ptw.s70400.tab.gz 1.33855888073E-03 1.35775233122E-03 1.54843049390E-03 2.00347897960E-03 4.82015952440E-04 2.06567034955E-03 1.63798092680E-03 1.33632517009E-03 1.58290490373E-03 1.63640940838E-03 2.06004934750E-03 1.35745906904E-03 2.14563447274E-03 1.32868865061E-03 1.38132686977E-03 1.73799347587E-03
../RV/RVjob_highstat/337/00/WpJ.WpJ_RV.RV.ptw.s33700.tab.gz 1.45656709148E-03 1.31234820347E-03 2.02881895283E-03 1.49799928144E-03 1.58548504970E-03 7.68158151016E-04 1.75730219449E-03 1.63819008628E-03 1.44695752720E-03 1.35246075346E-03 1.06810727649E-03 1.15886428720E-03 1.63746605949E-03 1.27046875594E-03 1.61098869069E-03 1.57486173308E-03
../RV/RVjob_highstat/408/00/WpJ.WpJ_RV.RV.ptw.s40800.tab.gz 1.47343239842E-03 1.30257822103E-03 8.08765111686E-04 2.13235189118E-03 2.00442288372E-03 2.01218812852E-03 2.36502066697E-03 6.37777470130E-04 7.38999303962E-04 2.13854294811E-03 1.31248823394E-03 1.17619095251E-03 1.91593874538E-03 1.23729823782E-03 1.33962702920E-03 1.45156068111E-03
../RV/RVjob_highstat/262/00/WpJ.WpJ_RV.RV.ptw.s26200.tab.gz 1.46933521730E-03 1.96580531361E-03 1.29317460452E-03 1.14656401657E-03 1.30797994147E-03 1.72099479324E-03 1.50027569237E-03 1.04283549666E-03 1.73288480772E-03 2.04263330166E-03 9.79100575150E-04 1.08890701320E-03 1.89637567306E-03 1.41697815774E-03 1.11525413657E-03 5.92671125421E-04
../RV/RVjob_highstat/746/00/WpJ.WpJ_RV.RV.ptw.s74600.tab.gz 1.28679062242E-03 1.73738452867E-03 1.77022482934E-03 1.64324287677E-03 1.01448621615E-03 1.53714011338E-03 1.21016901814E-03 1.58395482280E-03 1.57254479270E-03 9.27696427729E-04 1.14673842250E-03 1.35481740434E-03 1.27216406233E-03 1.62662278864E-03 1.34013925731E-03 1.36112669874E-03
../RV/RVjob_highstat/379/00/WpJ.WpJ_RV.RV.ptw.s37900.tab.gz 1.41135302283E-03 1.65927294667E-04 1.63939472706E-03 2.08629493161E-03 1.28044807150E-03 2.24286538233E-03 9.79956163091E-04 1.04112914283E-03 1.49436239790E-03 1.36902912535E-03 1.41028959048E-03 2.05073800623E-03 1.03148899584E-03 1.47457076561E-03 1.40522800897E-03 1.55518303688E-03
../RV/RVjob_highstat/817/00/WpJ.WpJ_RV.RV.ptw.s81700.tab.gz 1.29517092365E-03 1.23321673502E-03 1.49078721248E-03 1.49785657138E-03 2.58700797651E-03 1.84226159702E-03 1.60759033758E-03 1.38927270254E-03 2.23252814286E-03 3.92728905582E-04 1.27114688443E-03 8.38138643664E-04 1.87994409462E-03 3.18595315185E-03 1.11248531509E-03 1.12058291280E-03
../RV/RVjob_highstat/671/00/WpJ.WpJ_RV.RV.ptw.s67100.tab.gz 1.38903882040E-03 1.90221815476E-03 1.09834998333E-03 1.83540290729E-03 1.97859681849E-03 1.55914069048E-03 2.05694275761E-03 2.13246017971E-03 9.71611598101E-04 1.61844135219E-03 9.84866926119E-04 0.00000000000E+00 1.70553025650E-03 1.98770902011E-03 1.76359238248E-03 1.51844472717E-03
../RV/RVjob_highstat/742/00/WpJ.WpJ_RV.RV.ptw.s74200.tab.gz 1.39900936925E-03 1.75883384979E-03 1.79584367822E-03 2.09672774614E-03 8.54358410613E-04 7.49444021947E-04 1.32310383691E-03 2.95541955546E-03 1.32963398214E-03 5.89584147816E-04 2.12457579407E-03 1.72827359368E-03 1.33087313919E-03 1.66097122888E-03 1.47219419825E-03 1.79346802612E-03
